id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,matched_words,_label
3257882620,1096,Add TPU transfer benchmark script,"## Summary
- refine `tpu_transfer_benchmark.py` to keep the large slice alive and coordinate broadcast/all-gather sync
- small slices now shard transferred weights across their TPUs

## Testing
- `pre-commit run --files scripts/tpu_transfer_benchmark.py`
- `pytest tests -m ""not entry and not slow and not ray"" -q` *(fails: cannot install `haliax` from GitHub due to network restrictions)*

------
https://chatgpt.com/codex/tasks/task_e_687411015c9c83318a80bf1df99eb9a8",OpenAI_Codex,9633,dlwh,open,2025-07-23T22:25:39Z,,,496005961,https://api.github.com/repos/stanford-crfm/levanter,https://github.com/stanford-crfm/levanter/pull/1096,['slow'],NonPerformance
3250695708,11666,Add YAML loading to Elixir transpiler,"## Summary
- implement `LoadExpr` support in the Elixir transpiler
- parse YAML files to maps with atom keys
- mark `load_yaml` test as passing and update docs
- regenerate `load_yaml` example output

## Testing
- `go test -tags slow ./transpiler/x/ex -run TestExTranspiler_VMValid_Golden/load_yaml -count=1`

------
https://chatgpt.com/codex/tasks/task_e_687eeebd183083208bf2157219cabdfb",OpenAI_Codex,1218621,tamnd,closed,2025-07-22T02:06:28Z,2025-07-22T02:06:49Z,2025-07-22T02:06:49Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/11666,['slow'],NonPerformance
3163181756,76,Update docs for accuracy,"## Summary
- update default timer limit docs
- fix instructions referencing outdated API

## Testing
- `bun test` *(fails: Cannot find package 'quickjs-emscripten-core')*

------
https://chatgpt.com/codex/tasks/task_e_685552fe8bb88328ba348a48dd535e2f",OpenAI_Codex,6763983,sebastianwessel,closed,2025-06-20T12:34:43Z,2025-06-20T12:34:59Z,2025-06-20T12:34:59Z,822144221,https://api.github.com/repos/sebastianwessel/quickjs,https://github.com/sebastianwessel/quickjs/pull/76,['timer'],NonPerformance
3159480794,2099,Expand Zig compiler tests,"## Summary
- infer basic types for variables in Zig codegen
- add `for_loop` and `while_loop` golden tests for the Zig backend

## Testing
- `go test -tags=slow ./compile/zig -run TestZigCompiler_SubsetPrograms -count=1 -v`
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6853ca3a16cc8320b787c7c249fda6c4",OpenAI_Codex,1218621,tamnd,closed,2025-06-19T08:39:59Z,2025-06-19T08:40:23Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/2099,['slow'],NonPerformance
3156542075,1777,Add zig compiler example test helper,"## Summary
- add helper to compile and run LeetCode examples by id
- update zig compiler test to use the helper

## Testing
- `go test ./compile/zig -tags slow -run TwoSum -count=1`

------
https://chatgpt.com/codex/tasks/task_e_68529f11131083208b59a324b729a633",OpenAI_Codex,1218621,tamnd,closed,2025-06-18T11:40:09Z,2025-06-18T11:45:01Z,2025-06-18T11:45:01Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/1777,['slow'],NonPerformance
3216928055,6992,Add join support for Prolog compiler,"## Summary
- support map key quoting for atoms
- improve print handling for multiple arguments
- handle truthiness in `if` statements
- inline query helpers for joins/where/select
- regenerate Prolog outputs for join examples

## Testing
- `go test -run TestPrologCompiler/cross_join -tags slow`
- `go test -run TestPrologCompiler/inner_join -tags slow`
- `go test -run TestPrologCompiler/join_multi -tags slow`
- `go test -run TestPrologCompiler/right_join -tags slow` *(fails: exit status 2)*

------
https://chatgpt.com/codex/tasks/task_e_686ebde22498832085fc92e50654d761",OpenAI_Codex,1218621,tamnd,closed,2025-07-09T19:30:58Z,2025-07-09T19:31:12Z,2025-07-09T19:31:12Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/6992,"['slow', 'slow', 'slow', 'slow']",NonPerformance
3269208110,14261,Update Dart converter,"## Summary
- add unary negative and ternary handling in Dart converter
- update Dart converter tests to cover new cases
- include generated golden examples for `bool_chain` and `unary_neg`
- refresh checklist

## Testing
- `go run -tags slow /tmp/gen_bool_chain.go`
- `go run -tags slow /tmp/gen_unary.go`


------
https://chatgpt.com/codex/tasks/task_e_68874939e7f88320bc1dc600e538fc71",OpenAI_Codex,1218621,tamnd,closed,2025-07-28T10:15:12Z,2025-07-28T10:15:32Z,2025-07-28T10:15:32Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/14261,"['slow', 'slow']",NonPerformance
3263427077,13156,Process first batch of C++ Rosetta programs,"## Summary
- add transpiled C++ output for Rosetta programs 64–71
- refresh benchmark table and tasks checklist

## Testing
- `ROSETTA_INDEX=65 go test -tags slow ./transpiler/x/cpp -run Rosetta -update-rosetta-cpp -v`
- `MOCHI_BENCHMARK=1 ROSETTA_INDEX=65 go test -tags slow ./transpiler/x/cpp -run Rosetta -update-rosetta-cpp -v`

------
https://chatgpt.com/codex/tasks/task_e_68838b5f2c888320a99e456ed9d52817",OpenAI_Codex,1218621,tamnd,closed,2025-07-25T14:29:41Z,2025-07-25T14:30:07Z,2025-07-25T14:30:07Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/13156,"['slow', 'slow']",NonPerformance
3108174467,2033,Refactor member_block to return list,"## Summary
- update `member_block` parser rule to return a list instead of `SubNodeList`
- adjust `archetype_decl` to consume this list using `extract_from_list` and `flat_cur_nodes`

## Testing
- `pre-commit run --files jac/jaclang/compiler/parser.py` *(fails: couldn't access network for hooks)*
- `pytest -q` *(fails: missing dependencies such as dotenv and fastapi)*

------
https://chatgpt.com/codex/tasks/task_e_683ceb62cab08322aa41424051b786af",OpenAI_Codex,8206008,marsninja,closed,2025-06-02T01:14:35Z,2025-06-02T01:52:59Z,2025-06-02T01:52:58Z,422711680,https://api.github.com/repos/jaseci-labs/jaseci,https://github.com/jaseci-labs/jaseci/pull/2033,['fastapi'],NonPerformance
3130941497,1453,Add MCP server endpoints,"## Summary
- add `rust-mcp-sdk` dependency
- implement simple MCP server handler and startup
- expose new `--mcp-port` option in server CLI

## Testing
- `cargo fmt --all`
- `cargo clippy --workspace --tests --examples -- -D warnings`
- `cargo test --workspace --quiet` *(fails: command cancelled)*

------
https://chatgpt.com/codex/tasks/task_e_6847025b7ed4832291abb07ddd9d65cb

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
  - Added support for serving the Model Communication Protocol (MCP) via a new optional server mode, configurable with a command-line port argument.
  - Introduced a new MCP server handler that processes chat requests and returns responses using the MCP protocol.
  - Enabled parallel serving of models over both HTTP API and MCP protocol.

- **Chores**
  - Added new dependencies and features to support MCP server functionality.
  - Updated documentation to include MCP protocol usage, configuration, and examples.

- **Bug Fixes**
  - Improved type handling for server port arguments to enhance reliability.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,65165915,EricLBuehler,closed,2025-06-09T17:25:00Z,2025-06-10T08:32:52Z,2025-06-10T08:32:52Z,763774926,https://api.github.com/repos/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/pull/1453,['responses'],NonPerformance
3246413921,10849,Improve ts transpiler,"## Summary
- add QueryExprJS Group support
- infer group type
- handle join emission correctly
- document new progress

## Testing
- `go test -tags slow ./transpiler/x/ts -run TestMain -count=1`

------
https://chatgpt.com/codex/tasks/task_e_687cfa0865bc8320812e709a6a5103ee",OpenAI_Codex,1218621,tamnd,closed,2025-07-20T14:28:58Z,2025-07-20T14:34:20Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/10849,['slow'],NonPerformance
3256121364,12392,Add builtins to TypeScript transpiler,"## Summary
- handle `repeat` and `parseIntStr` builtins in TypeScript transpiler
- generate helper functions for them
- enable big rational arithmetic
- update generated Rosetta outputs

## Testing
- `MOCHI_ROSETTA_INDEX=148 go test -tags slow -count=1 -run TestTSTranspiler_Rosetta_Golden -update ./transpiler/x/ts`

------
https://chatgpt.com/codex/tasks/task_e_6880c5bb0a5883208c5044c14b9795b2",OpenAI_Codex,1218621,tamnd,closed,2025-07-23T12:09:35Z,2025-07-23T12:09:56Z,2025-07-23T12:09:56Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/12392,['slow'],NonPerformance
3219632526,7419,Add Mochi version of 24-game-solve,"## Summary
- add 24-game-solve.mochi translated from Go version
- ensure Rosetta Mochi tests pass

## Testing
- `go test ./tools/rosetta -tags slow`


------
https://chatgpt.com/codex/tasks/task_e_686fce8c05dc8320b94a3c84eafb4448",OpenAI_Codex,1218621,tamnd,closed,2025-07-10T14:40:13Z,2025-07-10T14:40:25Z,2025-07-10T14:40:24Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/7419,['slow'],NonPerformance
3273232501,14582,Improve Scala a2mochi converter,"## Summary
- enhance Scala converter to drop class lines and support `match` expressions
- regenerate progress README showing completed files

## Testing
- `go test -tags slow -run TestTransform_Golden -count=1 -v`

------
https://chatgpt.com/codex/tasks/task_e_6888a32f5a3c83209faee130b5b3931b",OpenAI_Codex,1218621,tamnd,closed,2025-07-29T11:21:00Z,2025-07-29T11:21:13Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/14582,['slow'],NonPerformance
3253476876,12168,Update Zig transpiler for Rosetta task 100-prisoners,"## Summary
- implement deterministic `now()` and string conversion helpers in Zig transpiler
- support string concatenation and index casting
- mark `100-prisoners` as passing in Zig Rosetta checklist
- regenerate Zig output for `100-prisoners`

## Testing
- `MOCHI_ROSETTA_INDEX=4 go test ./transpiler/x/zig -tags slow -run Rosetta -count=1 -v`

------
https://chatgpt.com/codex/tasks/task_e_687fc2319b8883209b38d222d3a85c4c",OpenAI_Codex,1218621,tamnd,closed,2025-07-22T17:19:16Z,2025-07-22T17:19:33Z,2025-07-22T17:19:33Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/12168,['slow'],NonPerformance
3266519812,13597,Add evolutionary algorithm Rosetta task,"## Summary
- download Rosetta task #332 for Go via `DownloadTaskByNumber`
- implement the same evolutionary algorithm in Mochi
- record VM output for the new Mochi program

## Testing
- `MOCHI_ROSETTA_ONLY=evolutionary-algorithm go test ./runtime/vm -run Rosetta -tags slow`

------
https://chatgpt.com/codex/tasks/task_e_68856a91ca0c8320a83900eeb4d565bb",OpenAI_Codex,1218621,tamnd,closed,2025-07-27T03:51:57Z,2025-07-27T03:52:25Z,2025-07-27T03:52:25Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/13597,['slow'],NonPerformance
