id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,Topic,Probability,Representative_document
3254472084,3678,fix duplicate d3 in Insight PWA,"## Summary
- avoid bundling d3 in insight.bundle.js
- keep d3 script tag in generated Insight docs

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build.js docs/alpha_agi_insight_v1/index.html`
- `python check_env.py --auto-install`
- `python scripts/verify_insight_offline.py` *(fails: integrity check for insight.bundle.js)*

------
https://chatgpt.com/codex/tasks/task_e_68802ac9e95083339f0f080d4f47f106",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-23T00:55:49Z,2025-07-23T00:56:22Z,2025-07-23T00:56:22Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3678,13,1.0,False
3169784411,2532,[alpha_factory] document placeholder and add cycle heuristic,"## Summary
- mark evaluate_agent placeholder in docs
- mention placeholder behaviour in changelog
- tweak MetaRefinementAgent to detect slow cycles
- test cycle adjustment heuristic

## Testing
- `pre-commit run --files alpha_factory_v1/core/agents/meta_refinement_agent.py docs/ARCHITECTURE.md docs/CHANGELOG.md tests/test_meta_refinement_agent.py` *(fails: proto-verify; verify-requirements-lock)*
- `python scripts/check_python_deps.py` *(fails: Missing packages numpy, yaml, pandas)*
- `python check_env.py --auto-install` *(fails: Operation cancelled)*
- `pytest -q` *(fails: KeyboardInterrupt during environment setup)*

------
https://chatgpt.com/codex/tasks/task_e_6859e5ed11b08333b5b8bfaedf01487d",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-24T00:01:56Z,2025-06-24T00:02:06Z,2025-06-24T00:02:06Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2532,13,1.0,True
3073998720,367,Improve offline demo resilience,"## Summary
- support running alpha detection without pandas
- make demo agent import optional deps lazily
- include noop Tool decorator when openai_agents is missing
- skip demo launch if gradio not installed
- fix run_experience_demo.sh executable bit

## Testing
- `python check_env.py`
- `python -m unittest tests.test_era_experience`
- `python -m unittest tests.test_alpha_detection`
- `python -m unittest discover tests` *(fails: missing deps & non executable scripts)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-19T14:13:26Z,2025-05-19T14:22:08Z,2025-05-19T14:22:08Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/367,13,1.0,True
3111305843,1453,[alpha_factory] add gzip size test,"## Summary
- check gzip size of `dist/app.js` in the Insight browser demo

## Testing
- `pytest -q alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_bundle_size.py`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*

------
https://chatgpt.com/codex/tasks/task_e_683df5435f008333932fe0ecb6f1d9f8",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-02T19:07:10Z,2025-06-02T19:07:18Z,2025-06-02T19:07:18Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1453,13,1.0,False
3070310257,29,Improve preflight checks,"## Summary
- add module presence checks for `openai` and `openai_agents`
- show status of these modules in the preflight banner

## Testing
- `python alpha_factory_v1/scripts/preflight.py`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-17T04:17:37Z,2025-05-17T04:17:50Z,2025-05-17T04:17:50Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/29,13,1.0,False
3112047147,1470,[alpha_factory] tighten insight bundle size checks,"## Summary
- enable explicit treeShaking in `build.js`
- shrink gzip max size to 2 MiB in `build.js`
- enforce 2 MiB limit in `test_bundle_size.py`
- apply same 2 MiB gzip check in `manual_build.py`

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_bundle_size.py` *(fails to fetch hooks due to no network)*

------
https://chatgpt.com/codex/tasks/task_e_683e492a82a88333ac63e88d9db12e8b",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-03T01:05:43Z,2025-06-03T01:05:54Z,2025-06-03T01:05:54Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1470,13,1.0,False
3123330256,1651,[alpha_factory] disable grad in MiniMu,"## Summary
- disable gradient tracking during inference in minimuzero
- type hints for `MiniMu.policy` and `MiniMu.reset`

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: 69 failed, 188 passed, 28 skipped)*
- `pre-commit run --files alpha_factory_v1/demos/muzero_planning/minimuzero.py` *(fails: proto-verify)*

------
https://chatgpt.com/codex/tasks/task_e_684242c095188333b3d6a4b68bf227ad",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-06T01:37:24Z,2025-06-06T01:37:33Z,2025-06-06T01:37:33Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1651,13,1.0,False
3185047320,2708,[alpha_factory] open gallery links in new tab,"## Summary
- open demo links in new tab
- load preview images lazily for faster gallery rendering

## Testing
- `python scripts/check_python_deps.py` *(fails: Missing packages: numpy, yaml, pandas)*
- `python check_env.py --auto-install`
- `pytest -q` *(fails: 44 errors during collection)*

------
https://chatgpt.com/codex/tasks/task_e_685ffc463f408333a5dae308b8441862",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-28T14:48:13Z,2025-06-28T14:48:22Z,2025-06-28T14:48:22Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2708,13,1.0,False
3081857693,512,Add Codex setup script and update contributor guidelines,"## Summary
- refine `.codex/setup.sh` for a fast Codex environment
- simplify repository guidelines in `AGENTS.md`

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ImportError from pydantic)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-22T02:34:00Z,2025-05-22T02:34:22Z,2025-05-22T02:34:22Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/512,13,1.0,False
3115244905,1510,[alpha_factory] embed libs in bundle,"## Summary
- embed library code and remove legacy script tags
- test that the built demo only makes one JS request

## Testing
- `python check_env.py --auto-install`
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_single_network_request.py` *(fails: unable to access 'https://github.com/psf/black/' due to network)*
- `pytest -q alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_single_network_request.py` *(fails: BrowserType.launch executable doesn't exist)*

------
https://chatgpt.com/codex/tasks/task_e_683f4fe33fbc833393ab683467939387",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-03T19:49:05Z,2025-06-03T19:49:12Z,2025-06-03T19:49:12Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1510,13,1.0,False
