id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,llm_output,Topic,Probability,Representative_document
3273233066,1037,feat: implement comprehensive species tracking system with seasonal/yearly detection badges,"## Summary
This PR implements a comprehensive species tracking system that displays visual badges on the DailySummaryCard to indicate when species are new, new this year, or new this season. The implementation includes proper database queries, caching, and UI enhancements.

## Key Features

### 🏷️ Species Tracking Badges
- **⭐ Star Icon**: Species detected for the first time ever (lifetime new)
- **📅 Calendar Icon**: Species detected for the first time this year 
- **🍃 Leaf Icon**: Species detected for the first time this season
- Each badge type has configurable time windows (default: 14 days lifetime, 30 days yearly, 21 days seasonal)

### 🗄️ Database Enhancements
- **New Method**: `GetSpeciesFirstDetectionInPeriod()` - retrieves first detection of each species within a date range
- **Improved Queries**: Separate queries for lifetime vs. seasonal/yearly tracking for better accuracy
- **Better Performance**: Optimized database queries with proper indexing

### 📊 API Improvements  
- **Enhanced Analytics**: `/api/v2/analytics/species/daily` now includes tracking status fields
- **Date-based Status**: Species status computed relative to selected date, not current date
- **Comprehensive Response**: Added `is_new_species`, `is_new_this_year`, `is_new_this_season` fields

### 🎨 Frontend Updates
- **Animated Icons**: Smooth CSS animations for badge appearance/disappearance  
- **Smart Display**: Badges only shown when species qualify for ""new"" status
- **Responsive Design**: Icons adapt to different screen sizes
- **Accessibility**: Proper tooltips and semantic markup

### 🧪 Testing & Quality
- **Comprehensive Tests**: 15+ test scenarios covering edge cases
- **Integration Tests**: Real database interactions with SQLite
- **Mock Implementations**: Complete test helpers for all datastore methods
- **Race Condition Testing**: Concurrent access validation

## Technical Implementation

### Database Schema
```sql
-- New method for period-specific queries
GetSpeciesFirstDetectionInPeriod(startDate, endDate, limit, offset)
-- Returns first detection of each species within the date range
```

### Configuration
```yaml
realtime:
  species_tracking:
    enabled: true
    new_species_window_days: 14    # Lifetime tracking window
    yearly_tracking:
      enabled: true
      window_days: 30              # Yearly tracking window  
    seasonal_tracking:
      enabled: true
      window_days: 21              # Seasonal tracking window
```

### API Response Format
```json
{
  ""species"": [
    {
      ""common_name"": ""Eurasian Blackcap"",
      ""is_new_species"": true,        # ⭐ Star badge
      ""is_new_this_year"": false,     # 📅 Calendar badge
      ""is_new_this_season"": true,    # 🍃 Leaf badge
      ""days_since_first"": 2,
      ""days_this_year"": 45,
      ""days_this_season"": 2
    }
  ]
}
```

## Bug Fixes
- **Seasonal Data Loading**: Fixed issue where seasonal tracking showed all species as ""new this season""
- **Date Calculations**: Corrected DaysThisYear computation for accurate year tracking
- **Cache Invalidation**: Fixed cache not clearing on year/season transitions
- **Mock Updates**: Updated all test mocks to include new interface methods

## Files Changed
- **Frontend**: DailySummaryCard.svelte, DashboardPage.svelte, types, styles
- **Backend**: Species tracker, analytics API, datastore methods, configuration
- **Tests**: Comprehensive unit, integration, and mock tests
- **Documentation**: Updated configuration examples and API documentation

## Testing
- ✅ All existing tests pass
- ✅ New integration tests with real database
- ✅ Mock implementations updated
- ✅ Manual testing with API endpoints
- ✅ Race condition testing for concurrent access

## Breaking Changes
None - all changes are backward compatible.

## Migration Notes
- New configuration options are optional with sensible defaults
- Database schema changes are additive (new method only)
- API response includes new fields but doesn't remove existing ones

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

* **New Features**
  * Introduced multi-period species tracking with lifetime, yearly, and seasonal windows.
  * Added badges and animated icons for new species in dashboards.
  * Enhanced daily species summary and detection responses with tracking metadata and season info.
  * Notifications generated for new species detections.

* **Performance Improvements**
  * Optimized dashboard with caching, memoized URL builders, and incremental updates.
  * Added composite database indexes for faster species tracking queries.

* **Configuration**
  * Added configurable species tracking options: window durations, yearly resets, seasonal definitions.

* **Bug Fixes**
  * Improved modal overlay behavior to prevent accidental closure.

* **Documentation**
  * Updated comments and accessibility notes.

* **Tests**
  * Added extensive unit and integration tests for species tracking, seasonal/yearly transitions, notifications, and database analytics.

* **Chores**
  * Added new icons and CSS animations for UI feedback.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",Claude_Code,7030001,tphakala,closed,2025-07-29T11:21:11Z,2025-07-29T13:49:45Z,2025-07-29T13:49:45Z,707764474,https://api.github.com/repos/tphakala/birdnet-go,https://github.com/tphakala/birdnet-go/pull/1037,"analysisWe need to classify as performance or non-performance. The PR includes performance improvements: ""Optimized database queries with proper indexing"", ""Better Performance: Optimized database queries with proper indexing"", ""Performance Improvements: Optimized dashboard with caching, memoized URL builders, and incremental updates"", ""Added composite database indexes for faster species tracking queries"". So yes, performance-related. So label 'performance'.assistantfinalperformance",6,1.0,True
3235395709,34529,Fix file save blocking on entry refresh for improved hot reload performance,"## Summary

Fixes file save operations blocking on filesystem entry refresh, which was causing hot reload systems to detect file changes later than other editors like VS Code or Sublime Text.

## Changes

Modified `LocalWorktree::write_file` in `crates/worktree/src/worktree.rs` to make the `refresh_entry` call non-blocking by moving it to a background task. The save operation now completes immediately after the file write, with filesystem state refresh happening asynchronously.

## Root Cause

The issue was in the save flow where:
1. File gets written to disk (`write.await?`)
2. Save completion waits for `refresh_entry().await?` to finish
3. `refresh_entry` sends a scan request to background thread and waits
4. Only then does the save operation return success

This blocking behavior delayed the save completion signal that hot reload tools rely on.

## Solution

- Start refresh task without awaiting it
- Spawn refresh in background with `.detach()`
- Return success immediately after file write
- Use existing entry state when available

## Testing

User reported that the fix resolved the hot reload delay issue after building and testing the changes.

## Related Issue

Closes #34527

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",Claude_Code,27272,sausaw,closed,2025-07-16T10:36:19Z,2025-07-16T10:40:17Z,,340547520,https://api.github.com/repos/zed-industries/zed,https://github.com/zed-industries/zed/pull/34529,"analysisWe need to classify as performance or non-performance. The PR title: ""Fix file save blocking on entry refresh for improved hot reload performance"". The body describes blocking on file save, causing hot reload delay. They changed to non-blocking refresh. This is a performance improvement. So classification: performance.assistantfinalperformance",6,1.0,False
3074773765,506,[WIP] Avoid reopening /dev/kvm or /dev/mshv for every new sandbox,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> We should just reuse the same one to avoid unnecessary file operations


Fixes #503.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-05-19T19:10:44Z,2025-05-19T23:12:44Z,,883829350,https://api.github.com/repos/hyperlight-dev/hyperlight,https://github.com/hyperlight-dev/hyperlight/pull/506,"analysisWe need to classify as performance or non-performance. The PR title: ""[WIP] Avoid reopening /dev/kvm or /dev/mshv for every new sandbox"". The body: ""We should just reuse the same one to avoid unnecessary file operations"". This is about reducing file operations, likely improving performance. Keywords: ""avoid unnecessary file operations"" - performance improvement. So classify as 'performance'.assistantfinalperformance",6,1.0,False
3219254404,286,Reimplement hydration using new diffing/committing architecture,"## Summary

Reimplements hydration in `src/crank.ts` to work with the new diffing/committing separation architecture. The previous hydration logic was commented out and non-functional. This implementation enables parallel hydration of sibling components and provides graceful fallback for hydration mismatches.

## Key Changes

### Core Implementation
- **Reimplement `Renderer.hydrate()` method** that was previously throwing ""Reimplement hydration"" error
- **Add hydration tracking to Retainer class** with `IsHydrating` flag and `hydrationData` property
- **Integrate with new architecture** using existing `diffChildren`/`commitChildren` rather than old monolithic approach

### Hydration Flow
- **Initialize hydration context** by calling `renderer.hydrate()` for root element to get DOM children
- **Propagate hydration state** through retainer tree via `IsHydrating` flag
- **Assign DOM nodes in order** during diffing phase using `getNextHydrationChild()` helper
- **Pass hydration data** to `text()` and `raw()` renderer calls during commit phase

### Error Handling & Fallback
- **Detect tag mismatches** when `renderer.hydrate()` returns `undefined`
- **Clear hydration flag** and fall back to regular rendering for mismatched subtrees
- **Handle missing DOM children** gracefully without breaking rendering
- **Enable hydration warnings** for debugging mismatch scenarios

### Parallel Sibling Support
The new implementation addresses the requirement that **sibling components no longer need to hydrate serially**:
- DOM nodes are assigned during synchronous diffing phase
- Async components can render in parallel during commit phase  
- Hydration data consumption maintains proper order without blocking

## Component Support
- ✅ **Function components** (sync & async)
- ✅ **Generator components** (sync & async)
- ✅ **Fragment components** 
- ✅ **Raw elements** with HTML injection
- ✅ **Event handler preservation** during hydration
- ✅ **Component refresh** after hydration

## Testing
Unskipped and fixed multiple hydration test cases:
- Basic element hydration (`simple`)
- Component hydration (`sync function component`, `sync generator component`, `async function component`)
- Fragment hydration (`fragment`)
- Mismatch handling (`mismatched tag`, `mismatched text`) 
- Advanced scenarios (`async sibling components resolve out of order`, `raw element`, `refresh`)

## Example Usage

```jsx
// Before: throws ""Reimplement hydration"" error
renderer.hydrate(<button onclick={handleClick}>Click</button>, document.body);

// After: successfully hydrates existing DOM
document.body.innerHTML = ""<button>Click</button>"";
const button = document.body.firstChild;
renderer.hydrate(<button onclick={handleClick}>Click</button>, document.body);
// Preserves existing DOM node and adds event handler
console.log(document.body.firstChild === button); // true
```

## Breaking Changes
None - this implements previously non-functional hydration without changing existing APIs.

Fixes the hydration system to work with the modern Crank architecture while maintaining backward compatibility and improving performance through parallel sibling hydration.

*This pull request was created as a result of the following prompt from Copilot chat.*
> The goal is to reimplement hydration in src/crank.ts. The current hydration logic is commented out or non-functional, and several hydration-related tests in test/hydration.tsx are skipped (such as mismatched tag and mismatched text tests). Now that diffing and committing are done in two separate steps, hydrating sibling components does not need to be run in series. 
> 
> Steps to complete:
> 1. Review the old hydration implementation (search for commented-out or stubbed hydration code in src/crank.ts).
> 2. Restore or rewrite the hydration logic so that it works with the new diffing/committing separation and does not require serial hydration of siblings.
> 3. Ensure that skipped hydration tests in test/hydration.tsx (such as ""mismatched tag"" and ""mismatched text"") can be unskipped and pass.
> 4. Refactor or clean up any legacy or unnecessary code from the old hydration logic if present.
> 5. Ensure all relevant hydration tests pass, including edge cases of mismatches and raw element hydration.
> 
> References:
> - src/crank.ts for main hydration logic
> - test/hydration.tsx for hydration-related tests
> - The new structure where diffing and committing are separate
> - It is no longer necessary to hydrate sibling components in series
> 
> Do not change other unrelated code.
> 
> If possible, add comments explaining new or tricky logic in the hydration implementation.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-07-10T12:54:35Z,2025-07-10T22:03:25Z,2025-07-10T22:03:24Z,206439707,https://api.github.com/repos/bikeshaving/crank,https://github.com/bikeshaving/crank/pull/286,"analysisWe need to classify the pull request as performance or non-performance. The PR is about reimplementing hydration, improving performance by parallel hydration of siblings, etc. The description mentions performance improvements, but the primary purpose is to fix hydration logic, not necessarily performance. However, it does mention ""improving performance through parallel sibling hydration"". The classification criteria: performance-related PRs may contain keywords like latency, optimization, slow, react, wait, memory, speed, responsive, minor, tim, instant, latenc, leak, lag, respons, stuck, perf, compile-time-hog, fast, hang, throughput, performance, perform, or any other terms referring to how faster and efficiently software runs.

The title: ""Reimplement hydration using new diffing/committing architecture"". The body mentions ""parallel hydration of sibling components"" and ""improving performance"". So it is performance-related. The classification should be 'performance'.

Thus output: performance.assistantfinalperformance",6,1.0,True
3145777953,2828,feat: Cache RPC health check in local storage for 1 hour,"This PR implements caching for RPC health check data to prevent unnecessary API calls on every page load.

## Changes

- **Added cache key utility**: Added `rpcHealthCacheKey` function to generate consistent cache keys for each network
- **Implemented caching functions**: Created `getLocalRpcHealthCache` and `setLocalRpcHealthCache` functions with 1-hour expiration logic
- **Modified RPC endpoint initialization**: Updated `getInitialRpcEndpoints` to check cache before making API calls
- **Added cache validation**: Includes timestamp validation and automatic cleanup of expired/invalid cache entries

## Behavior

The caching mechanism works as follows:

1. **Cache check**: Before calling the staking API, check if valid cached health data exists (within 1 hour)
2. **Use cached data**: If fresh cached data is available, use it instead of making an API call
3. **Fetch and cache**: If cache is missing or expired, fetch from API and cache the result with timestamp
4. **Cache cleanup**: Automatically removes expired or corrupted cache entries

## Benefits

- **Reduced API calls**: Prevents redundant health checks on every page load
- **Improved performance**: Faster app initialization when using cached data
- **Bandwidth savings**: Reduces network requests to the staking API
- **Graceful degradation**: Falls back to API calls when cache is unavailable

The cache stores health data with a timestamp and automatically expires after 1 hour, ensuring data freshness while providing performance benefits.

Fixes #2827.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-14T08:28:44Z,2025-06-14T11:18:30Z,2025-06-14T11:18:29Z,456470362,https://api.github.com/repos/polkadot-cloud/polkadot-staking-dashboard,https://github.com/polkadot-cloud/polkadot-staking-dashboard/pull/2828,"analysisWe need to classify as performance or non-performance. The PR is about caching RPC health check to reduce API calls, improve performance. Contains keywords: ""performance"", ""improved performance"", ""faster"", ""cache"", ""reduces API calls"". So it's performance.assistantfinalperformance",6,1.0,False
3075207290,510,Avoid reopening /dev/kvm or /dev/mshv for every new sandbox,"This PR implements a solution to avoid reopening `/dev/kvm` or `/dev/mshv` device files for every new sandbox. Previously, each time a new sandbox was created, a new file handle was opened, causing unnecessary file operations.

## Implementation details:

1. Added static globals with `OnceLock` to cache hypervisor handles:
   - `KVM_HANDLE` in the KVM module
   - `MSHV_HANDLE` in the hyperv_linux module

2. Created accessor functions that initialize the handles only once:
   - `get_kvm_handle()` - returns a reference to the cached KVM handle
   - `get_mshv_handle()` - returns a reference to the cached MSHV handle

3. Modified hypervisor driver constructors to use these global handles:
   - `KVMDriver::new()` now uses the cached KVM handle
   - `HypervLinuxDriver::new()` now uses the cached MSHV handle

4. Updated `is_hypervisor_present()` functions to use the global handles

This change will significantly reduce the number of file operations, especially in scenarios that create many sandboxes (like the test that creates 1000 sandboxes).

The changes are minimal and focused specifically on caching the hypervisor handles without affecting other functionality.

Fixes #503.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `index.crates.io`
>   - Triggering command: `/home/REDACTED/.rustup/toolchains/1.81.0-x86_64-REDACTED-linux-gnu/bin/cargo check ` (dns block)
>   - Triggering command: `ping -c 1 index.crates.io ` (dns block)
>   - Triggering command: `/home/REDACTED/.rustup/toolchains/1.81.0-x86_64-REDACTED-linux-gnu/bin/cargo build --profile=dev ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-05-19T23:13:12Z,2025-05-20T18:08:18Z,,883829350,https://api.github.com/repos/hyperlight-dev/hyperlight,https://github.com/hyperlight-dev/hyperlight/pull/510,"analysisWe need to classify as performance or non-performance. The PR title: ""Avoid reopening /dev/kvm or /dev/mshv for every new sandbox"". The body describes caching hypervisor handles to reduce file operations, improving performance. Keywords: ""reduce the number of file operations"", ""significantly reduce"", ""performance"". So it's performance. So label 'performance'.assistantfinalperformance",6,1.0,False
3137770850,2149,fix: Improve sandbox indexing logic,"## Description

Adds safeguards to the sandbox manager to avoid re-indexing project files unnecessarily. Indexing is now skipped unless it has not yet run or a force flag is provided. The dev panel refresh actions were updated to request a forced re-index.

## Related Issues


## Type of Change
- [x] Bug fix

## Testing
- `bun format`
- `bun lint` *(fails: next not found)*
- `bun test` *(fails: missing packages)*



------
https://chatgpt.com/codex/tasks/task_e_6849caea8400832397534bbfca812641
<!-- ELLIPSIS_HIDDEN -->


----

> [!IMPORTANT]
> Improves sandbox indexing logic by adding safeguards to prevent unnecessary re-indexing and updating components to use forced re-indexing when refreshing files.
> 
>   - **Behavior**:
>     - Adds `isIndexed` and `isIndexing` flags to `SandboxManager` in `index.ts` to prevent unnecessary re-indexing.
>     - Updates `index()` in `SandboxManager` to accept a `force` parameter, skipping indexing if already indexed unless forced.
>     - Modifies `handleRefresh` in `file-tree.tsx` and `handleRefreshFiles` in `index.tsx` to call `index(true)` for forced re-indexing.
>   - **Components**:
>     - Updates `DevTab` in `index.tsx` to use forced re-indexing when refreshing files.
>     - Updates `UnmemoizedFileTree` in `file-tree.tsx` to use forced re-indexing when refreshing files.
>   - **Misc**:
>     - Minor change to `TooltipTrigger` in `index.tsx` to use `asChild` prop.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=onlook-dev%2Fonlook&utm_source=github&utm_medium=referral)<sup> for c058ce5b816fd469bfbc7e0eaa6d7041b50e0442. You can [customize](https://app.ellipsis.dev/onlook-dev/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>


<!-- ELLIPSIS_HIDDEN -->",OpenAI_Codex,31864905,Kitenite,closed,2025-06-11T18:34:19Z,2025-06-11T18:45:43Z,2025-06-11T18:45:43Z,820087727,https://api.github.com/repos/onlook-dev/onlook,https://github.com/onlook-dev/onlook/pull/2149,"analysisWe need to classify as performance or non-performance. The PR is about improving sandbox indexing logic, adding safeguards to avoid re-indexing unnecessarily. This is about performance optimization: reducing unnecessary work, improving efficiency. Keywords: indexing, re-indexing, skip, force flag. It's about performance. So label 'performance'.assistantfinalperformance",6,1.0,False
3274097182,3887,[alpha_factory] expose middleware on app state,"## Summary
- cache middleware objects on app.state for reuse
- adjust static server tests to use these references

## Testing
- `pre-commit run --files alpha_factory_v1/core/interface/api_server.py tests/test_api_server_static.py`
- `pytest tests/test_api_server_static.py`


------
https://chatgpt.com/codex/tasks/task_e_6888e8182fd08333b5d82a71439e2387",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-29T15:36:33Z,2025-07-29T15:36:44Z,2025-07-29T15:36:44Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3887,"analysisWe need to classify whether the primary purpose is performance. The PR title: ""[alpha_factory] expose middleware on app state"". Summary: ""cache middleware objects on app.state for reuse"" and adjust tests. This is about caching middleware objects to reuse, likely to avoid re-creating them each request, improving performance. The summary explicitly says ""cache middleware objects on app.state for reuse"". That is a performance improvement. So classification: performance.assistantfinalperformance",6,1.0,False
3175455636,3394,refactor toc components to client,"## Summary
- make PagesList a client component and simplify props
- transform PageDocumentItem, PageGroupItem and PageLinkItem into client components
- precompute TOC entries in TableOfContents
- add encodeClientTableOfContents helper
- relax PageIcon type

Fix RND-7417

By doing this on https://mariadb.com/docs/release-notes, we can go from a 1.3Mb RSC to a 800Kb one

------
https://chatgpt.com/codex/tasks/task_b_685be68bd9808328be2b79d10dfbed0d",OpenAI_Codex,2964339,conico974,closed,2025-06-25T12:23:50Z,2025-06-26T09:35:03Z,2025-06-26T09:35:03Z,18280236,https://api.github.com/repos/GitbookIO/gitbook,https://github.com/GitbookIO/gitbook/pull/3394,"analysisWe need to classify as performance or non-performance. The PR title: ""refactor toc components to client"". Body: refactor components, precompute TOC entries, encode helper, relax type. They mention ""By doing this on https://mariadb.com/docs/release-notes, we can go from a 1.3Mb RSC to a 800Kb one"". That indicates performance improvement (size reduction). So classification: performance.assistantfinalperformance",6,1.0,False
3159305613,2131,fix: memoization for markdown components,"## Summary
- improve memoization of markdown components by taking tag name and element type into account
- exclude `position` metadata property to fix `areNodesEqual` returning false when it should be true. also exclude `data` to be safe
- add unit tests for `areNodesEqual`

## Testing
- `pnpm test`


------
https://chatgpt.com/codex/tasks/task_e_68513d58099c832cb66806e12ff37578
<!-- ELLIPSIS_HIDDEN -->


----

> [!IMPORTANT]
> Improves memoization for markdown components by refining `areNodesEqual` and adding unit tests with Vitest setup.
> 
>   - **Memoization Improvements**:
>     - `areNodesEqual` in `memoization.tsx` now considers `tagName` and `type` for comparison.
>     - Excludes `position` and `data` from properties during comparison to prevent false negatives.
>   - **Testing**:
>     - Adds `memoization.test.tsx` with unit tests for `areNodesEqual`.
>     - Introduces Vitest configuration in `vitest.config.ts`.
>   - **Misc**:
>     - Adds `test` and `test:watch` scripts to `package.json`.
>     - Minor formatting change in `dot.css`.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=assistant-ui%2Fassistant-ui&utm_source=github&utm_medium=referral)<sup> for b81924e6bddafa41e0042fae236a78f7439b270c. You can [customize](https://app.ellipsis.dev/assistant-ui/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>


<!-- ELLIPSIS_HIDDEN -->",OpenAI_Codex,122117267,AVGVSTVS96,closed,2025-06-19T07:35:48Z,2025-06-30T15:24:54Z,,722184017,https://api.github.com/repos/assistant-ui/assistant-ui,https://github.com/assistant-ui/assistant-ui/pull/2131,"analysisWe need to classify as performance or non-performance. The PR title: ""fix: memoization for markdown components"". The description: ""improve memoization of markdown components by taking tag name and element type into account, exclude position metadata property to fix areNodesEqual returning false when it should be true. also exclude data to be safe. add unit tests."" This is about memoization, which is about performance optimization. The keywords: memoization, performance, optimization. So it's a performance PR. So classification: 'performance'.assistantfinalperformance",6,1.0,False
