id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,Topic,Probability,Representative_document
3246365675,10824,Improve TS transpiler join code,"## Summary
- inline join loops in ts transpiler
- update golden outputs and progress

## Testing
- `go test ./transpiler/x/ts -run TestTSTranspiler_VMValid_Golden -count=1 -tags=slow`

------
https://chatgpt.com/codex/tasks/task_e_687cee5d80348320bf4696f31f0d38bd",OpenAI_Codex,1218621,tamnd,closed,2025-07-20T13:42:01Z,2025-07-20T13:44:02Z,2025-07-20T13:44:02Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/10824,39,1.0,False
3245957050,10525,Improve TS transpiler output,"## Summary
- improve TypeScript transpiler by omitting `any` type annotations
- regenerate affected golden outputs
- update task progress log

## Testing
- `go test -tags slow ./transpiler/x/ts -run TestMain -count=1`


------
https://chatgpt.com/codex/tasks/task_e_687c641606ac832096e314dfd1d7834d",OpenAI_Codex,1218621,tamnd,closed,2025-07-20T03:54:22Z,2025-07-20T03:54:34Z,2025-07-20T03:54:34Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/10525,39,1.0,True
3245892725,10497,Improve Dart transpiler progress,"## Summary
- refine type inference for math operations in the Dart transpiler
- keep only permanent task notes and track VM valid progress
- generate timestamped progress section in TASKS

## Testing
- `go test -tags slow ./transpiler/x/dart -c`

------
https://chatgpt.com/codex/tasks/task_e_687c55f8f9448320b7316739fb2eb06a",OpenAI_Codex,1218621,tamnd,closed,2025-07-20T03:09:25Z,2025-07-20T03:09:37Z,2025-07-20T03:09:37Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/10497,39,1.0,False
3245509530,10318,Improve TS transpiler loops,"## Summary
- enhance TS transpiler with const inference
- remove `Array.isArray` helper use and generate idiomatic for-of/in loops
- regenerate golden TypeScript files
- update task log with latest timestamp

## Testing
- `go test ./transpiler/x/ts -tags slow -run VMValid -count=1` *(fails: 50 passed, 50 failed)*

------
https://chatgpt.com/codex/tasks/task_e_687bda2def4c832083e1219d7b669d65",OpenAI_Codex,1218621,tamnd,closed,2025-07-19T18:00:54Z,2025-07-19T18:01:06Z,2025-07-19T18:01:06Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/10318,39,1.0,True
3218343296,7207,Improve TypeScript printer,"## Summary
- improve `print` calls to format each argument separately
- simplify `_fmt` array formatting
- regenerate machine outputs for TypeScript
- document TODO items for the TypeScript backend

## Testing
- `go test ./compiler/x/ts -run TestGenerateMachineOutput -tags slow -count=1`

------
https://chatgpt.com/codex/tasks/task_e_686f71f231908320859bc37de3869e44",OpenAI_Codex,1218621,tamnd,closed,2025-07-10T08:09:09Z,2025-07-10T08:09:28Z,2025-07-10T08:09:28Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/7207,39,1.0,False
3259957129,12696,"Fix TS append, pass arithmetic-numbers","## Summary
- optimize TypeScript transpiler `append` to mutate the array
- emit helper `_append` when needed
- update Rosetta TS progress
- add generated code and output for `arithmetic-numbers`

## Testing
- `MOCHI_ROSETTA_INDEX=72 go test ./transpiler/x/ts -run Rosetta -count=1 -tags=slow -timeout=120s -failfast`
- `MOCHI_ROSETTA_INDEX=73 go test ./transpiler/x/ts -run Rosetta -count=1 -tags=slow -timeout=120s -failfast`
- `MOCHI_ROSETTA_INDEX=77 go test ./transpiler/x/ts -run Rosetta -count=1 -tags=slow -timeout=120s -failfast`


------
https://chatgpt.com/codex/tasks/task_e_68822e6ba6d48320bac581180210bb9b",OpenAI_Codex,1218621,tamnd,closed,2025-07-24T13:42:58Z,2025-07-24T13:43:23Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/12696,39,1.0,False
3246117305,10727,Improve ts transpiler,"## Summary
- update tasks progress
- better numeric boolean conversion

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_687c9b33475c832097bea66032822661",OpenAI_Codex,1218621,tamnd,closed,2025-07-20T07:42:21Z,2025-07-20T07:42:32Z,2025-07-20T07:42:32Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/10727,39,1.0,False
3253809004,932,Improve run output display,"## Summary
- avoid printing skipped tasks in run output
- show success tick when only skips occur

## Testing
- `go test ./cmd/... -run TestNonExisting -count=1`

------
https://chatgpt.com/codex/tasks/task_e_687fc4a743a0832bb96f3c2b63a79c67",OpenAI_Codex,1678394,sabrikaragonen,open,2025-07-22T19:20:07Z,,,674225653,https://api.github.com/repos/bruin-data/bruin,https://github.com/bruin-data/bruin/pull/932,39,1.0,False
3143046392,486,Remove helperIndex/Len from TS runtime,"## Summary
- remove `helperIndex` and `helperLen` helpers
- infer indexing and length directly in the TypeScript compiler

## Testing
- `make test`

------
https://chatgpt.com/codex/tasks/task_e_684bf6b5bfb48320bf5f0f73ca171995",OpenAI_Codex,1218621,tamnd,closed,2025-06-13T10:09:54Z,2025-06-13T10:20:37Z,2025-06-13T10:20:37Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/486,39,1.0,False
3238655859,9234,Improve TS print generation,"## Summary
- inline simple `print` calls as `console.log`
- regenerate machine TypeScript outputs
- document new print optimization in TASKS

## Testing
- `go test ./compiler/x/ts -run TestTSCompiler_VMValid_Golden -tags=slow -update -count=1`
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6878afdc74648320993bc769a5d8011e",OpenAI_Codex,1218621,tamnd,closed,2025-07-17T08:31:19Z,2025-07-17T08:31:58Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/9234,39,1.0,False
