id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,llm_output,Topic,Probability,Representative_document
3185679015,3924,Improve join optimization,"## Summary
- detect more equality cases in join condition, handling `+0`/`-0`
- benchmark join with `+0` arithmetic to verify optimization

## Testing
- `go test ./... -count=1`

------
https://chatgpt.com/codex/tasks/task_e_685f6f460e188320906298a7c44ae3ad",OpenAI_Codex,1218621,tamnd,closed,2025-06-29T02:43:12Z,2025-07-01T03:05:49Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3924,"analysisWe need to classify as performance or non-performance. The PR title: ""Improve join optimization"". Summary: detect more equality cases in join condition, handling +0/-0, benchmark join with +0 arithmetic to verify optimization. This is about join optimization, likely performance improvement. Keywords: optimization, benchmark. So classify as 'performance'.assistantfinalperformance",9,1.0,False
3241710800,9455,Improve PHP join compilation,"## Summary
- compile left_join_multi/right_join/outer_join queries without `_query`
- note PHP join improvements in README

## Testing
- `go test ./compiler/x/php -run TestPHPCompiler_VMValid_Golden -count=1 -tags=slow`

------
https://chatgpt.com/codex/tasks/task_e_6879bc3a2b708320b51e0b494bd2c734",OpenAI_Codex,1218621,tamnd,closed,2025-07-18T03:24:48Z,2025-07-18T03:25:09Z,2025-07-18T03:25:09Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/9455,"analysisWe need to classify as performance or non-performance. The PR title: ""Improve PHP join compilation"". Summary: compile left_join_multi/right_join/outer_join queries without `_query`. Note PHP join improvements in README. This seems to be about compilation of PHP join queries, maybe performance improvement? The description: compile left_join_multi/right_join/outer_join queries without `_query`. That might be a performance improvement? It might be about compilation speed or runtime performance. But the title ""Improve PHP join compilation"" could be about performance of compilation. The summary says compile left_join_multi/right_join/outer_join queries without `_query`. That might reduce compile time or memory usage. But is it about performance? The PR might be about improving compilation of PHP join queries, which could be performance improvement. The question: ""determine whether the primary purpose of the pull request is to improve performance."" The PR is about improving PHP join compilation. That likely is a performance improvement. There's no mention of memory, speed, latency, etc. But ""Improve PHP join compilation"" could be about making the compiler faster or more efficient. That is a performance improvement. So classify as 'performance'.

Thus answer: performance.assistantfinalperformance",9,1.0,False
3186409173,4004,Optimize inner joins,"## Summary
- improve `compileJoinQuery` to pick smaller side for non-equality inner joins

## Testing
- `go test -tags slow ./... -update` *(fails: go run error: exit status 1)*

------
https://chatgpt.com/codex/tasks/task_e_686177eacff08320b33533ff0f3ed0c7",OpenAI_Codex,1218621,tamnd,closed,2025-06-29T17:47:36Z,2025-07-01T12:01:39Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/4004,"analysisWe need to classify as performance or non-performance. The PR title: ""Optimize inner joins"". Summary: ""improve compileJoinQuery to pick smaller side for non-equality inner joins"". This is about performance optimization. So classification: performance.assistantfinalperformance",9,1.0,False
3241758610,9484,Improve Clojure join compilation,"## Summary
- optimize Clojure compiler by translating simple left/right/outer joins to direct comprehensions
- regenerate outer_join machine translation without `_query` helper
- update machine README checklist
- note progress in Clojure TASKS

## Testing
- `go test -tags slow ./compiler/x/clj -run TestClojureCompiler_VMValid_Golden/outer_join -count=1`

------
https://chatgpt.com/codex/tasks/task_e_6879c147cdfc832088f453a112e75963",OpenAI_Codex,1218621,tamnd,closed,2025-07-18T03:54:44Z,2025-07-18T03:55:13Z,2025-07-18T03:55:13Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/9484,"analysisWe need to classify as performance or non-performance. The PR title: ""Improve Clojure join compilation"". Summary: optimize Clojure compiler by translating simple left/right/outer joins to direct comprehensions. That is a performance optimization. Keywords: optimize, performance. So classification: performance.assistantfinalperformance",9,1.0,False
3186037018,3948,Optimize inner join in VM,"## Summary
- tune inner join code generation
- regenerate benchmark results
- update join benchmark documentation

## Testing
- `go test ./...`
- `go run cmd/mochi-bench/main.go`


------
https://chatgpt.com/codex/tasks/task_e_68611419206083209e3be1b1abf8c6b2",OpenAI_Codex,1218621,tamnd,closed,2025-06-29T10:40:41Z,2025-07-01T03:06:08Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3948,"analysisWe need to classify as performance or non-performance. The PR title: ""Optimize inner join in VM"". Summary: tune inner join code generation, regenerate benchmark results, update join benchmark documentation. This is clearly performance optimization. So label 'performance'.assistantfinalperformance",9,1.0,False
3184544966,3893,Improve VM join performance,"## Summary
- optimize OpAppend to mutate lists in place when safe
- update query compilation to use in-place append for joins

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_685f6a8120fc83208b4b3d7a0559b324",OpenAI_Codex,1218621,tamnd,closed,2025-06-28T04:16:33Z,2025-06-30T15:09:50Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3893,"analysisWe need to classify as 'performance' or 'non-performance'. The title: ""Improve VM join performance"". The body mentions optimizing OpAppend, update query compilation to use in-place append for joins. This is clearly performance improvement. So label 'performance'.assistantfinalperformance",9,1.0,False
3240935078,280,Resolve db self-join memory bug,"Add comprehensive self-join tests to verify correct behavior and investigate a reported cartesian product bug.

The bug report described self-joins causing memory exhaustion and cartesian products. These new tests, including scenarios with larger datasets and `limit`, demonstrate that the core `db` join logic correctly handles self-joins without producing cartesian products. This suggests the reported issue might stem from the `useLiveQuery` integration or an environment-specific factor, as the underlying join mechanism appears to be working as expected.",Cursor,31130,samwillis,closed,2025-07-17T21:15:07Z,2025-07-18T10:18:19Z,,946895816,https://api.github.com/repos/TanStack/db,https://github.com/TanStack/db/pull/280,"analysisWe need to classify as performance or non-performance. The PR title: ""Resolve db self-join memory bug"". Body: adding tests, investigating memory exhaustion, cartesian product bug. It's about memory bug, memory exhaustion. That is performance-related? Memory usage is a performance aspect. The description says memory exhaustion. That is a performance issue. So classify as 'performance'.assistantfinalperformance",9,1.0,True
3216916039,6987,Optimize Clojure query helpers,"## Summary
- add helpers for extracting join key expressions
- emit join key functions in Clojure query compiler
- speed up `_group_by` using transients
- use hash join when key functions are provided in `_query`

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_686ebd073530832087825b793466ef82",OpenAI_Codex,1218621,tamnd,closed,2025-07-09T19:25:09Z,2025-07-09T19:25:21Z,2025-07-09T19:25:21Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/6987,"analysisWe need to classify as performance or non-performance. The PR title: ""Optimize Clojure query helpers"". Summary: add helpers for extracting join key expressions, emit join key functions in Clojure query compiler, speed up `_group_by` using transients, use hash join when key functions are provided in `_query`. This is clearly performance improvements: speed up group_by, use hash join, etc. So classification: performance.assistantfinalperformance",9,1.0,False
3227161026,8628,Add map-based left join in Go compiler,"## Summary
- implement `eqJoinKeysTyped` helper for join key types
- generate optimized map-based left join queries in the Go backend
- regenerate Go machine output for left join programs
- mark left join task complete
- regenerate TPCH q1 Go code

## Testing
- `go test ./compiler/x/go -tags slow -run TPCH -update -count=1`
- `go test ./compiler/x/go -tags slow -run ValidPrograms/left_join -update -count=1`


------
https://chatgpt.com/codex/tasks/task_e_687463f509e8832092aeadb4bfabfc56",OpenAI_Codex,1218621,tamnd,closed,2025-07-14T02:31:21Z,2025-07-14T02:31:42Z,2025-07-14T02:31:42Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/8628,"analysisWe need to classify whether the primary purpose of the pull request is to improve performance. The PR title: ""Add map-based left join in Go compiler"". The body describes implementing eqJoinKeysTyped helper, generating optimized map-based left join queries in Go backend, regenerating Go machine output for left join programs, marking left join task complete, regenerating TPCH q1 Go code. This is about adding map-based left join, which is an optimization for join queries. It likely improves performance of left join queries. The description mentions ""optimized map-based left join queries"". That is a performance improvement. So classification: 'performance'.

Check if any other aspects: It's about adding map-based left join, which is a performance optimization. So yes, performance.assistantfinalperformance",9,1.0,True
3227169343,8629,Enhance Go backend left join,"## Summary
- improve Go compiler to special case left join with map lookup
- regenerate machine output for left_join
- regenerate tpch/q1 Go output
- document update in TASKS

## Testing
- `go test ./compiler/x/go -run ValidPrograms/left_join -tags slow`
- `go test ./compiler/x/go -run TestGoCompiler_TPCH/q1 -tags slow -update`


------
https://chatgpt.com/codex/tasks/task_e_68746832daa88320bfd1e0b391d558cb",OpenAI_Codex,1218621,tamnd,closed,2025-07-14T02:37:50Z,2025-07-14T02:38:21Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/8629,"analysisWe need to classify as performance or non-performance. The PR title: ""Enhance Go backend left join"". Summary: ""improve Go compiler to special case left join with map lookup"". That sounds like a performance optimization: special case left join with map lookup likely improves speed. Also ""regenerate machine output for left_join"" etc. So it's performance. So label 'performance'.assistantfinalperformance",9,1.0,False
