id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,Topic,Probability,Representative_document
3128864357,213,Improve interpreter const-eval,"## Summary
- support const-evaluation of pure function calls directly in the interpreter
- avoid recursion by disabling pure evaluation when invoked from `EvalPureCall`

## Testing
- `go test ./... --vet=off -v`

------
https://chatgpt.com/codex/tasks/task_e_684633d1eab483209e2372d231591902",OpenAI_Codex,1218621,tamnd,closed,2025-06-09T01:15:28Z,2025-06-09T01:33:25Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/213,10,1.0,False
3128960984,222,Enable AOT folding in interpreter,"## Summary
- add `FoldPureCalls` for ahead-of-time constant folding
- expose folding via `--aot` flag in CLI and use it in benchmarks
- move TS runtime helpers before program execution
- update test outputs for new TypeScript layout

## Testing
- `go test ./compile/ts -update`
- `go test ./...`
- `make bench`

------
https://chatgpt.com/codex/tasks/task_e_68464444e6f88320a65863d87dc55eac",OpenAI_Codex,1218621,tamnd,closed,2025-06-09T02:37:23Z,2025-06-09T02:38:39Z,2025-06-09T02:38:39Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/222,10,1.0,False
3128988850,224,Apply fold let logic to interpreter,"## Summary
- update interpreter folding logic so `let`-bound constants are stored in the environment
- fold pure calls using these constants when possible

## Testing
- `go test ./...` *(fails: golden mismatch in compile/go)*

------
https://chatgpt.com/codex/tasks/task_e_68464b49bdc4832099fefb33681d0724",OpenAI_Codex,1218621,tamnd,closed,2025-06-09T02:58:28Z,2025-06-09T03:07:56Z,2025-06-09T03:07:56Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/224,10,1.0,False
3166573874,2684,Add constant expression folding,"## Summary
- evaluate constant expressions during folding
- integrate constant folding into `FoldPureCalls`

## Testing
- `go test ./...`


------
https://chatgpt.com/codex/tasks/task_e_6858bb1ec430832082dcc7bd8456a320",OpenAI_Codex,1218621,tamnd,closed,2025-06-23T02:43:25Z,2025-06-23T02:51:04Z,2025-06-23T02:51:04Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/2684,10,1.0,False
3128851898,211,Implement simple compile-time folding for pure calls,"## Summary
- detect function purity in type checker
- mark `len` and `str` builtins as pure
- add helpers for purity checks and literal detection
- provide interpreter-based constant evaluation for pure calls
- fold calls with literal arguments during Go, Python and TypeScript compilation

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_68462f61b1308320972189c70571e703",OpenAI_Codex,1218621,tamnd,closed,2025-06-09T01:03:32Z,2025-06-09T01:04:13Z,2025-06-09T01:04:13Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/211,10,1.0,False
3170148477,2781,Implement folding of pure calls in VM,"## Summary
- fold pure function calls during VM compilation
- store constant let bindings in the compiler environment
- update golden IR outputs to reflect constant folding

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_685a1f658ca08320955b305d838bb813",OpenAI_Codex,1218621,tamnd,closed,2025-06-24T03:54:17Z,2025-06-24T03:54:28Z,2025-06-24T03:54:28Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/2781,10,1.0,True
3128943107,221,Add golden test for Go constant folding,"## Summary
- add constant folding recognition for let-bound literals
- memoize constant calls with literal substitution
- ensure Go compiler folds `str(a)` when `a` is constant
- golden test covers pure call folding

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6846418087848320a3e4bf58855f5216",OpenAI_Codex,1218621,tamnd,closed,2025-06-09T02:20:58Z,2025-06-09T03:09:57Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/221,10,1.0,False
3170126845,2776,Enable constant folding of pure functions in VM,"## Summary
- support compile-time evaluation of pure functions in the VM compiler
- register functions in the type environment so they can be folded
- store constant values from `let` statements for later folding
- update IR golden files for folded calls

## Testing
- `go test ./tests/vm -run TestVM_IR -count=1`
- `go test ./...`


------
https://chatgpt.com/codex/tasks/task_e_685a1abe71b0832097a30b7c27808534",OpenAI_Codex,1218621,tamnd,closed,2025-06-24T03:42:50Z,2025-06-24T04:09:08Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/2776,10,1.0,True
3187015246,4055,Optimize VM pure call folding,"## Summary
- fold user-defined pure function calls during VM compilation using the VM's constant evaluator
- add test covering folding with a global constant

## Testing
- `go test ./tests/vm -tags slow -run TestVM_IR`
- `go test ./tests/vm -tags slow -run TestVM_TPCH -count=1 -timeout 5m` *(fails: interrupted due to long runtime)*

------
https://chatgpt.com/codex/tasks/task_e_6861e70f65a883208351807b1e6cce36",OpenAI_Codex,1218621,tamnd,closed,2025-06-30T03:39:36Z,2025-06-30T03:40:03Z,2025-06-30T03:40:03Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/4055,10,1.0,False
3186001186,3944,Implement pure function folding in VM,"## Summary
- fold pure function calls at compile time using VM
- regenerate IR output for `fun_call` test

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_68610cee11448320b16094586265a74e",OpenAI_Codex,1218621,tamnd,closed,2025-06-29T10:07:59Z,2025-07-01T03:06:05Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3944,10,1.0,False
